_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1348566,959206,0022F00104000000,1412 ADAMS ST,City of Pittsburgh,1056,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.458649265,-80.0284399069,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348567,959207,0022L00178000000,0 DECATUR ST,City of Pittsburgh,1276,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4565450623,-80.0213502467,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348568,959208,0022L00180000000,1018 DECATUR ST,City of Pittsburgh,1276,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4565634942,-80.0212603519,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348569,959209,0022L00204000000,0 DECATUR ST,City of Pittsburgh,1272,Vacant Land,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.456254945,-80.0210673975,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348570,959210,0022L00207000000,1020 LIVERPOOL ST,City of Pittsburgh,2070,Building,R1A-H,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4562218011,-80.0212475535,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348571,959211,0022D00166000000,1917 N CHARLES ST,City of Pittsburgh,2012,Vacant Land,UI,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4607823801,-80.0176265162,42003261400,Perry South,6,25,1-9,1,1,Northern,Riverview
1348572,959212,0022G00195000000,948 CALIFORNIA AVE,City of Pittsburgh,1200,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.459081575,-80.0208718608,42003250700,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
1348573,959213,0022G00197000A00,951 LYSLE ST,City of Pittsburgh,781,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4592252882,-80.0209112074,42003250700,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
1348574,959214,0022G00200000000,952 CALIFORNIA AVE,City of Pittsburgh,1200,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4590566349,-80.0210126853,42003250700,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
1348575,959219,0022H00207000000,1610 BRIGHTON RD,City of Pittsburgh,2400,Vacant Land,R1A-M,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4581329129,-80.0169766177,42003250700,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
1348576,959230,0046B00107000000,2517 PERRYSVILLE,City of Pittsburgh,2604,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4701941701,-80.0087111376,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
1348577,914330,0045N00074000100,1308  MARSHALL AVE,City of Pittsburgh,1099,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2016-08-19,2017-11-06,40.4637899815,-80.0287718427,42003270400,Marshall-Shadeland,1,27,1-9,1,1,Northern,Riverview
1348578,172579,0014J00033000000,406 JUCUNDA ST,City of Pittsburgh,3153,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2012-07-27,2017-11-03,40.4169684897,-79.9956028636,42003300100,Knoxville,3,30,4-21,3,4,Southern,Emerald
1348579,959231,0014N00223000000,410 ROCHELLE ST,City of Pittsburgh,3125,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2017-06-16,2017-11-28,40.4147438852,-79.9957376342,42003300100,Knoxville,3,30,4-21,3,4,Southern,Emerald
1348580,985724,0019G00056000000,540 HERSCHEL ST,City of Pittsburgh,5000,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2023-01-26,40.4385587187,-80.0393239709,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1348581,914279,0020R00002000000,728  RUDOLPH ST,City of Pittsburgh,2250,Building,R2-H,Public Sale,Available for Sale,Treasurer Sale,2016-10-28,2023-01-23,40.4454062475,-80.0409631832,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1348582,173103,0020S00046000000,315 FAIRVIEW AVE,City of Pittsburgh,5000,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2004-03-26,2023-01-24,40.4449958123,-80.0354665344,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1348583,184389,0050G00236000000,5155  HILLCREST ST,City of Pittsburgh,2100,Building,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2014-10-24,2023-01-23,40.4686856939,-79.9401946206,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348584,178143,0124G00124000000,6406 DEAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2012-07-27,2023-01-04,40.4688939509,-79.9056390987,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348585,178144,0124G00125000000,6404 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2007-08-17,2023-01-04,40.4689394943,-79.9057106021,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348586,178145,0124G00127000000,6402 DEAN ST,City of Pittsburgh,5040,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1985-10-07,2023-01-04,40.4689920304,-79.9058090956,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348587,1083276,0033A00347000000,404 MOORE AVE,City of Pittsburgh,2436,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2021-10-15,2023-01-04,40.4119399175,-79.9952978655,42003300100,Knoxville,3,30,4-7,3,4,Southern,McKinley
1348588,1083277,0033A00348000000,406 MOORE AVE,City of Pittsburgh,2436,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2021-10-15,2023-01-04,40.4118906257,-79.9953590853,42003300100,Knoxville,3,30,4-7,3,4,Southern,McKinley
1348589,174067,0026K00058000000,3419 BISMARK ST,City of Pittsburgh,1491,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1972-06-05,2023-01-18,40.4570443202,-79.9613129713,42003060500,Polish Hill,7,6,2-24,2,3,Central,Schenley
1348590,174068,0026K00059000000,3417 RIDGEWAY ST,City of Pittsburgh,1474,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1983-07-18,2023-01-18,40.4569231367,-79.961307302,42003060500,Polish Hill,7,6,2-24,2,3,Central,Schenley
1348591,173814,0024E00284000000,826 VISTA ST,City of Pittsburgh,6900,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1972-06-05,2023-01-13,40.4586840664,-79.9973776019,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1348592,914284,0023E00028000000,606  REDKNAP ST,City of Pittsburgh,5984,Vacant Land,R1A-VH,URA Transfer,Available for Sale,Treasurer Sale,2016-08-19,2023-01-05,40.4596663716,-80.0146437691,42003250300,Central Northside,1,25,1-21,1,1,Northern,Riverview
1348593,184412,0012L00282000000,2410  CAREY,City of Pittsburgh,606,Vacant Land,R1A-VH,PLB Transfer,Transferred,Unknown,2013-04-26,2019-08-05,40.4274664322,-79.9706874,42003160900,South Side Flats,3,16,4-24,3,3,Southern,Schenley
1348594,179942,0050L00110000000,321 N ATLANTIC AVE,City of Pittsburgh,1036,Building,R1D-H,PLB Transfer,Transferred,Treasurer Sale,2012-10-26,2019-08-05,40.4665054072,-79.938299656,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348595,183860,0125D00143000000,6919  KEDRON ST,City of Pittsburgh,1433,Vacant Land,R2-L,Public Sale,Sale Pending,,,2019-08-16,40.4624159027572,-79.90122505856817,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Highland
1348596,550087,0173L00008000000,7289  LEMINGTON AVE,City of Pittsburgh,,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2016-04-29,2019-08-16,40.4673187812,-79.8904436806,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1348597,184127,0006K00228000000,339  SEWARD ST,City of Pittsburgh,7179,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,2015-08-14,2019-08-20,40.4373189614,-80.0260584795,42003191100,Duquesne Heights,2,19,4-1,3,5,Southern,Emerald
1348598,184233,0046K00216000000,201  LAFAYETTE AV,City of Pittsburgh,3412,Vacant Land,R1D-H,Public Sale,Permanent City Ownership,Treasurer Sale,2014-04-25,2019-08-29,40.4653147502,-80.0099200551,42003261400,Perry South,6,26,1-10,1,1,Northern,Riverview
1348599,175643,0047R00050000000,1548 RHINE ST,City of Pittsburgh,3750,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2008-09-26,2022-07-08,40.463271764,-79.990940541,42003262000,Spring Hill-City View,1,24,1-24,1,1,Northern,Northern
1348600,173794,0024B00332000000,1202 SEIDLE ST,City of Pittsburgh,2500,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2009-11-20,2022-07-08,40.4611072339,-79.9917369587,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Northern
1348601,179952,0056G00081000000,5008 GLENWOOD AVE,City of Pittsburgh,4240,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,1990-08-06,2022-07-29,40.4090160489,-79.9404803076,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1348602,998442,,1 TREASURER SALE,City of Pittsburgh,,Not Classified,,,New,,,2019-12-10,,,,,,,,,,,
1348603,985600,0010D00381000000,2926 WEBSTER AVE,City of Pittsburgh,1681,Building,RM-M,Unknown,Unknown,Treasurer Sale,2019-04-18,2019-12-02,40.4520277677,-79.9662492343,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1348604,184602,0024B00304000000,1200  SPRING GARDEN AV,City of Pittsburgh,2160,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1988-09-19,2019-12-26,40.4602604278,-79.9915182069,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1348605,184642,0024B00305000000,1206  SPRING GARDEN AV,City of Pittsburgh,949,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1988-09-19,2019-12-26,40.4602839369,-79.9913586252,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1348606,184641,0024B00306000000,1204  SPRING GARDEN AV,City of Pittsburgh,909,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1988-09-19,2019-12-26,40.4602644307,-79.9914177927,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1348607,184640,0024B00310000000,1208  SPRING GARDEN AV,City of Pittsburgh,1500,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1988-09-19,2019-12-26,40.460307508,-79.991286211,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1348608,173802,0024C00240000000,1409 SPRING GARDEN AVE,City of Pittsburgh,18750,Vacant Land,R1A-M,Greenway,Hold for Study,Treasurer Sale,2008-06-27,2019-02-27,40.4618234196,-79.9870308494,42003241200,Spring Garden,1,24,1-24,1,1,Northern,Riverview
1348609,173831,0024F00153000A00,0 SALTER WAY,City of Pittsburgh,1210,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1967-06-05,2019-02-26,40.4593546406,-79.9940200175,42003241200,Spring Garden,1,23,1-5,1,1,Northern,Riverview
1348610,184499,0114R00008000000,3809  BONAVENTURE,City of Pittsburgh,3545,Vacant Land,R1D-M,Public Sale,Sale Pending,Unknown,2012-03-09,2019-02-28,40.48402667081156,-80.04111360559195,42003270100,Brighton Heights,1,27,1-14,1,1,Northern,Riverview
1348611,184683,0015M00039000000,321  CEDARHURST ST,City of Pittsburgh,2050,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2019-02-13,40.4184903879,-80.0015103356,42003562400,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
1348612,921435,,123 TEST AVENUE,City of Pittsburgh,,Building,AP,Public Sale,Sale Pending,Treasurer Sale,,2017-04-18,,,42003020300,,,,,,,,
1348613,173751,0023K00383000000,1305 REDDOUR ST,City of Pittsburgh,1105,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1992-09-14,2017-04-10,40.4566206241,-80.0082227316,42003220600,Central Northside,1,22,1-21,1,1,Northern,Riverview
1348614,173752,0023K00385000000,1228 BUTTERFIELD WAY,City of Pittsburgh,750,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1992-09-14,2017-04-10,40.4565884369,-80.0084136537,42003220600,Central Northside,1,22,1-21,1,1,Northern,Riverview
1348615,173810,0024E00264000000,908 VISTA ST,City of Pittsburgh,1056,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1996-03-29,2017-04-10,40.4589402855,-79.9957732866,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1348616,173811,0024E00265000000,906 VISTA ST,City of Pittsburgh,2500,Vacant Land,H,Public Sale,Sale Pending,,1907-08-01,2017-04-10,40.4588469848,-79.9957779979,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1348617,173812,0024E00266000000,880 VISTA ST,City of Pittsburgh,6870,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1972-06-05,2017-04-10,40.4589889999,-79.9959122682,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1348618,173824,0024F00029000000,ITIN ST,City of Pittsburgh,374,Vacant Land,P,Public Sale,Sale Pending,,1977-10-24,2017-04-10,40.4585456308,-79.9949858586,42003241200,Spring Garden,1,23,1-5,1,1,Northern,Riverview
1348619,179906,0024J00327000000,0 TRIPOLI ST,City of Pittsburgh,1795,Vacant Land,R1A-VH,CDC Property Reserve,Sale Pending,Treasurer Sale,2002-04-05,2017-04-10,40.4567824527,-79.9957433837,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1348620,173795,0024C00012000000,1311 ITIN ST,City of Pittsburgh,2180,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2009-07-31,2017-04-10,40.4624113181,-79.9904003599,42003262000,Spring Hill-City View,1,24,1-24,1,1,Northern,Riverview
1348621,173796,0024C00013000000,1313 ITIN ST,City of Pittsburgh,2180,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2009-07-31,2017-04-10,40.4624421592,-79.9903363724,42003262000,Spring Hill-City View,1,24,1-24,1,1,Northern,Riverview
1348622,173798,0024C00171000000,1230 SPRING GARDEN AVE,City of Pittsburgh,1500,Building,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4604611503,-79.9905093284,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1348623,184057,0048J00091000000,1801  RIALTO ST,City of Pittsburgh,1601,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2015-10-30,2017-04-10,40.4664913598,-79.9825386496,42003240600,Troy Hill,1,24,1-2,1,1,Northern,Riverview
1348624,176925,0075S00110000000,3208 MCCLURE AVE,City of Pittsburgh,2696,Vacant Land,UI,Public Sale,Sale Pending,Treasurer Sale,2011-07-29,2017-04-10,40.474402515,-80.0346499856,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1348625,176926,0075S00112000000,3206 MCCLURE AVE,City of Pittsburgh,2541,Vacant Land,UI,Public Sale,Sale Pending,Treasurer Sale,2011-07-29,2017-04-10,40.4743201845,-80.034586002,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1348626,176979,0076P00081000000,3110 INGLIS ST,City of Pittsburgh,2209,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2017-04-10,40.4741696565,-80.0279338385,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1348627,171515,0005C00202000000,1409 VIRGINIA AVE,City of Pittsburgh,2000,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,1947-06-02,2017-04-10,40.4327589072,-80.0224339457,42003191100,Duquesne Heights,2,19,4-1,3,5,Southern,Emerald
1348628,171516,0005C00203000000,1411 VIRGINIA AVE,City of Pittsburgh,6000,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,2010-07-30,2017-04-10,40.4327758509,-80.0225751223,42003191100,Duquesne Heights,2,19,4-1,3,5,Southern,Emerald
1348629,171517,0005C00204000000,1413 VIRGINIA AVE,City of Pittsburgh,2000,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,1947-06-02,2017-04-10,40.432796815,-80.0227195598,42003191100,Duquesne Heights,2,19,4-1,3,5,Southern,Emerald
1348630,550140,0042K00158000000,3302  FRANCISCO ST,City of Pittsburgh,,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2016-04-29,2017-04-21,40.4570476041,-80.061332262,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
1348631,184219,0039J00302000000,97  BALDWICK RD,City of Pittsburgh,6659,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2017-04-10,40.4273229372,-80.0629530342,42003562800,Oakwood,2,28,1-19,6,5,Northern,Emerald
1348632,172414,0013D00172000000,2745 OAKLEY WAY,City of Pittsburgh,1320,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2007-05-11,2017-04-10,40.4214827167,-79.9680371229,42003160800,South Side Slopes,3,16,4-22,3,4,Southern,Schenley
1348633,172449,0013G00188000000,2314 BERG ST,City of Pittsburgh,441,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2007-05-11,2017-04-10,40.4200219545,-79.9732269246,42003160800,South Side Slopes,3,16,4-22,3,4,Southern,Schenley
1348634,172469,0013L00247000000,2302 ARLINGTON AVE,City of Pittsburgh,3474,Building,LNC,Public Sale,Sale Pending,Treasurer Sale,2007-05-11,2017-04-10,40.4169637219,-79.9743851253,42003561600,Arlington,3,16,4-8,3,4,Southern,Schenley
1348635,174358,0030N00146000000,310 FELMETH ST,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,1992-06-15,2017-04-10,40.4146425634,-79.9640513893,42003561600,Arlington,3,16,4-8,3,4,Southern,Schenley
1348636,171328,0003K00042000000,640 ARLINGTON AVE,City of Pittsburgh,4770,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1985-10-07,2017-04-10,40.4260180361,-79.9934244937,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1348637,172658,0015H00188000000,211 ESTELLA AVE,City of Pittsburgh,2500,Building,R2-H,Public Sale,Sale Pending,Treasurer Sale,2005-06-24,2017-04-10,40.4201946558,-80.0002154847,42003562400,Beltzhoover,3,18,4-21,3,4,Southern,Emerald
1348638,172679,0015K00183000000,19 LAFFERTY AVE,City of Pittsburgh,2640,Building,R2-H,Public Sale,Sale Pending,Treasurer Sale,2006-06-23,2017-04-10,40.4173320853,-80.0093897148,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1348639,174459,0033E00271000000,429 ALICE ST,City of Pittsburgh,3840,Building,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2009-05-01,2017-04-10,40.4103450636,-79.9965574656,42003300100,Knoxville,3,30,4-7,3,4,Southern,Emerald
1348640,174582,0035G00121000000,1606 DAGMAR AVE,City of Pittsburgh,2800,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2017-04-10,40.4101754955,-80.023083169,42003192000,Beechview,4,19,4-28,6,5,Southern,Emerald
1348641,176764,0061G00275000000,12 ZIMMERMAN ST,City of Pittsburgh,49223,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2002-07-11,2017-04-10,40.399453843,-80.0068607308,42003320600,Brookline,4,32,4-25,6,4,Southern,Emerald
1348642,184055,0138C00400000000,REAR  SUNNYLAND AVE,City of Pittsburgh,86371,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2015-08-14,2017-04-10,40.383290841067044,-79.98972328790055,42003320400,Overbrook,4,32,4-23,3,4,Southern,Schenley
1348643,179743,0190D00020000000,2129 BELLEVILLE ST,City of Pittsburgh,4816,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,1949-06-06,2017-04-10,40.3748325384,-80.0023269557,42003320700,Overbrook,4,32,4-25,3,4,Southern,Schenley
1348644,184035,0054N00200000000,MUSGRAVE ST,City of Pittsburgh,9795,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2005-01-11,2017-04-10,40.4242637344,-79.9461516723,42003151600,Greenfield,5,15,2-12,4,3,Eastern,Frick
1348645,184071,0054R00260000000,760  GREENFIELD AVE,City of Pittsburgh,9039,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2015-10-30,2017-04-10,40.4244378849,-79.9379859421,42003151700,Greenfield,5,15,2-12,4,3,Eastern,Frick
1348646,176279,0056B00318000000,4739 IRVINE ST,City of Pittsburgh,2400,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-18,40.4117896757,-79.9446608076,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348647,184591,0056J00191000000,5027  LANGHORN ST,City of Pittsburgh,1063,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4068429447,-79.9476823325,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348648,184592,0056J00199000000,309  PATH WY,City of Pittsburgh,658,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4067085028,-79.9474288464,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348649,176541,0056K00277000000,110 TECUMSEH ST,City of Pittsburgh,2414,Building,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4084920092,-79.9430569274,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348650,184597,0057C00006000000,206  MANSION ST,City of Pittsburgh,2880,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2015-10-30,2017-04-10,40.4037706854,-79.940827338,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348651,176646,0057G00347000000,114-116 ALLUVIAN ST,City of Pittsburgh,2772,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,2004-12-16,2017-04-10,40.4004648695,-79.9373441221,42003562300,Glen Hazel,5,15,2-13,4,3,Eastern,Frick
1348652,184340,0057G00348000000,112  ALLUVIAN ST,City of Pittsburgh,1344,Building,P,Public Sale,Sale Pending,Treasurer Sale,2015-10-30,2017-04-10,40.4004212199,-79.9373909592,42003562300,Glen Hazel,5,15,2-13,4,3,Eastern,Frick
1348653,176268,0056B00180000000,159 HAZELWOOD AVE,City of Pittsburgh,2525,Vacant Land,H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4119277152,-79.9423519129,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1348654,184319,0011K00082000A00,2038  WATSON ST,City of Pittsburgh,660,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2017-04-10,40.4376475457,-79.9762152861,42003010300,Bluff,6,1,2-1,2,3,Central,Schenley
1348655,172295,0011K00148000000,2019 TUSTIN ST,City of Pittsburgh,1100,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2009-07-31,2017-04-10,40.4369503248,-79.9769919316,42003010300,Bluff,6,1,2-1,2,3,Central,Schenley
1348656,184329,0011E00176000000,217  LOMBARD ST,City of Pittsburgh,1260,Building,RM-M,Public Sale,Sale Pending,Treasurer Sale,2008-09-26,2017-04-10,40.4395908876,-79.9790531621,42003030500,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
1348657,171941,0009M00099000A00,1717 CLIFF ST,City of Pittsburgh,2400,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2011-07-29,2017-04-10,40.4460890645,-79.9863498334,42003030500,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
1348658,171942,0009M00100000000,1719 CLIFF ST,City of Pittsburgh,3123,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2011-07-29,2017-04-10,40.446157144,-79.9863135019,42003030500,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
1348659,172181,0011A00029000000,101 ROBERTS ST,City of Pittsburgh,1776,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2011-12-16,2017-04-07,40.4411539534,-79.9822090362,42003030500,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
1348660,172310,0011L00025000000,48 BEELEN ST,City of Pittsburgh,1313,Vacant Land,H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.437390452,-79.9703859495,42003040200,West Oakland,6,4,2-1,4,3,Central,Schenley
1348661,172316,0011L00060000000,2310 BEELEN ST,City of Pittsburgh,956,Vacant Land,R2-VH,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4379499214,-79.9723180998,42003040200,West Oakland,6,4,2-1,4,3,Central,Schenley
1348662,172345,0011M00072000000,2513 5TH AVE,City of Pittsburgh,5808,Vacant Land,H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4367740777,-79.9678401529,42003040200,West Oakland,6,4,2-10,4,3,Central,Schenley
1348663,172346,0011M00073000000,2509 5TH AVE,City of Pittsburgh,6039,Vacant Land,H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4367799645,-79.9679614541,42003040200,West Oakland,6,4,2-10,4,3,Central,Schenley
1348664,172357,0011M00102000000,50 BEELEN ST,City of Pittsburgh,2000,Vacant Land,H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4373629725,-79.9702613885,42003040200,West Oakland,6,4,2-1,4,3,Central,Schenley
1348665,184368,0010D00137000000,701  WEBSTER TERRACE,City of Pittsburgh,2404,Building,RM-M,Public Sale,Sale Pending,Treasurer Sale,2014-04-25,2017-04-10,40.4517268537,-79.9678684025,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1348666,184599,0026L00150000000,3772  BIGELOW BO,City of Pittsburgh,3196,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,1983-12-05,2017-04-10,40.457485281,-79.9557565498,42003050600,Upper Hill,6,5,2-23,2,3,Central,Schenley
1348667,174120,0026P00285000000,3387 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2002-10-31,2017-04-10,40.4542830781,-79.9617962143,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348668,172085,0010J00111000000,126 TRENT ST,City of Pittsburgh,753,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,1989-09-18,2017-04-07,40.4461034416,-79.9793097489,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
